tanggal,jenis_kejadian_bencana,keterangan_jkb,sumber_informasi,alamat_kejadian,kelurahan,kecamatan,wilayah,kerugian_jumlah_kk,taksiran_kerugian,,
2020-03-06,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,"Gedung  Mabes Polri, Jl. Raden Patah",Selong,Kebayoran Baru, Kota Administrasi Jakarta Selatan,0,0,,
2020-03-06,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Batu Tumbuh,Tugu Selatan,Koja, Kota Administrasi Jakarta Utara,0,0,,
2020-03-06,Kebakaran,Bencana Kebakaran,Masyarakat Datang,"Restoran Talaga, Jl. Lapangan Golf No.7",Ancol,Pademangan, Kota Administrasi Jakarta Utara,0,80000000,,
2020-03-06,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Rorotan II Gg. H. Asmat,Rorotan,Cilincing, Kota Administrasi Jakarta Utara,0,0,,
2020-03-06,Kebakaran,Bencana Kebakaran,Petugas Instansi Lain,Jl. Arteri Gading Pelangi,Pegangsaan Dua,Kelapa Gading, Kota Administrasi Jakarta Utara,0,0,,
2020-03-06,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Perintis Kemerdekaan,Kelapa Gading Timur,Kelapa Gading, Kota Administrasi Jakarta Utara,0,0,,
2020-03-06,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. warakas VI Gg. 19,Warakas,Tanjung Priok, Kota Administrasi Jakarta Utara,0,0,,
2020-03-06,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,"Perumahan Taman Bona Indah, Jl. Bona Permai III Blok BG No.18",Lebak Bulus,Cilandak, Kota Administrasi Jakarta Selatan,0,0,,
2020-03-06,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Jl. Pulo Asem Utara,Jati,Pulogadung, Kota Administrasi Jakarta Timur,0,0,,
2020-03-06,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Jl. Jaki,Bambu Apus,Cipayung, Kota Administrasi Jakarta Timur,0,0,,
2020-03-06,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Jl. Suralaya No.8,Cilangkap,Cipayung, Kota Administrasi Jakarta Timur,0,0,,
2020-03-06,Penyelamatan,Penyelamatan Transportasi,Masyarakat Datang,Depan Pintu Tol Cakung Barat,Cakung barat,Cakung, Kota Administrasi Jakarta Timur,0,0,,
2020-03-06,Penyelamatan,Penyelamatan Transportasi,Masyarakat Datang,Jl.Pendidikan,Pekayon,Pasar Rebo, Kota Administrasi Jakarta Timur,0,0,,
