tanggal,jenis_kejadian_bencana,keterangan_jkb,sumber_informasi,alamat_kejadian,kelurahan,kecamatan,wilayah,kerugian_jumlah_kk,taksiran_kerugian,,
2020-12-07,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Komplek AL Dema Kembar No. 55A,Semper Timur,Cilincing, Kota Administrasi Jakarta Utara,0,0,,
2020-12-07,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl. Condet Pejaten,Pejaten barat,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,0,,
2020-12-07,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl. Matraman I,Kebon Manggis,Matraman, Kota Administrasi Jakarta Timur,15,700000000,,
2020-12-07,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,"Jl. Margasatwa Barat, Gg. H.Boan",Jagakarsa,Jagakarsa, Kota Administrasi Jakarta Selatan,0,0,,
2020-12-07,Penyelamatan,Operasi Penyelamatan Lainnya,Masyarakat Telepon,Pulau Kotak Besar,Pulau Untung Jawa,Kep. Seribu Selatan, Kab. Administrasi Kep. Seribu,0,0,,
2020-12-08,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Jl. Utama Gg. Baru,Pulau pari,Kep. Seribu Selatan, Kab. Administrasi Kep. Seribu,0,0,,
2020-12-08,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,"Jl. Cipinang Timur, No. 6",Cipinang,Pulogadung, Kota Administrasi Jakarta Timur,0,0,,
2020-12-08,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl. Penjernihan 1 (Pam Baru),Bendungan Hilir,Tanah Abang, Kota Administrasi Jakarta Pusat,60,400000000,,
2020-12-08,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,"Jl. Metro Kencana Raya, No. 18",Papanggo,Tanjung Priok, Kota Administrasi Jakarta Utara,1,5000000,,
2020-12-08,Penyelamatan,Pohon Tumbang,Masyarakat Telepon,Jl. Lapangan Bola,Pulau Panggang,Kep. Seribu Utara, Kab. Administrasi Kep. Seribu,0,0,,
2020-12-08,Penyelamatan,Pohon Tumbang,Masyarakat Datang,Jl. Puri Kembangan ( Hypermart ),Kembangan Selatan,Kembangan, Kota Administrasi Jakarta Barat,0,0,,
2020-12-08,Kebakaran,Bencana Kebakaran,Masyarakat Datang,"RJA DPR RI, Blok B4",Rawajati,Pancoran, Kota Administrasi Jakarta Selatan,0,0,,
2020-12-08,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Jl. PLK II,Makasar,Makasar, Kota Administrasi Jakarta Timur,0,0,,
2020-12-08,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Al Baido I,Lubang Buaya,Cipayung, Kota Administrasi Jakarta Timur,0,0,,
2020-12-08,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Kerja Bakti 7,Makasar,Makasar, Kota Administrasi Jakarta Timur,0,0,,
2020-12-08,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,Jl. Kedoya Raya ( Depan Kantor Kelurahan Kedoya Selatan ),Kedoya Selatan,Kebun Jeruk, Kota Administrasi Jakarta Barat,0,0,,
2020-12-08,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,Jl. Betet Raya,Tambora,Tambora, Kota Administrasi Jakarta Barat,0,0,,
2020-12-08,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,Jl. RC. Veteran,Bintaro,Pesanggrahan, Kota Administrasi Jakarta Selatan,0,0,,
2020-12-08,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,Jl. Rawa Bebek Selatan Royal,Penjaringan,Penjaringan, Kota Administrasi Jakarta Utara,0,0,,
2020-12-08,Bantuan Operasi,Kerja Bakti,Petugas Instansi Lain,Jl. Boulevard Barat,Kelapa Gading Barat,Kelapa Gading, Kota Administrasi Jakarta Utara,0,0,,
2020-12-08,Kebakaran,Bencana Kebakaran,Masyarakat Datang,"Jl. M Khafi 1, Gg. Madrasah",Jagakarsa,Jagakarsa, Kota Administrasi Jakarta Selatan,0,0,,
2020-12-08,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,"Jl. F, Gg. C, No. 8",Kebon Baru,Tebet, Kota Administrasi Jakarta Selatan,0,0,,
2020-12-08,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,"Jl. Langsat III, No. 22",Kramat Pela,Kebayoran Baru, Kota Administrasi Jakarta Selatan,0,0,,
2020-12-08,Penyelamatan,Pengendalian Hewan,Petugas Instansi Lain,Jl. Tulodong Atas,Senayan,Kebayoran Baru, Kota Administrasi Jakarta Selatan,0,0,,
2020-12-08,Kebakaran,Bencana Kebakaran,Jakarta Siaga 112,"Jl. Batu Sari, No. 1B, 1C dan 1D",Palmerah,Palmerah, Kota Administrasi Jakarta Barat,1,1500000000,,
2020-12-08,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Poltangan 1,Pejaten Timur,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,0,,
2020-12-08,Bantuan Operasi,Kerja Bakti,Petugas Instansi Lain,Jl. Pasar Senen,Senen,Senen, Kota Administrasi Jakarta Pusat,0,0,,
2020-12-08,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Jl. Kampung Rawa,Kampung Rawa,Johar Baru, Kota Administrasi Jakarta Pusat,0,0,,
2020-12-08,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Wijaya Kusuma (Belakang Exp. JNE Tomang),Tomang,Grogol Petamburan, Kota Administrasi Jakarta Barat,0,0,,
